config_id,phase,mode,energy_eV,energy_per_atom_eV,max_force_eV_per_A,rms_force_eV_per_A,max_abs_stress_eV_per_A3,directory
t-FAPI3_mixed_10,t-FAPI3,mixed,-112.68136035,-4.6950566812500005,8.28785595631816,2.4189822982064797,0.01950326038610986,t-FAPI3/t-FAPI3_mixed_10
t-FAPI3_mixed_11,t-FAPI3,mixed,-113.28625078,-4.720260449166667,2.3810946138031066,1.1375805973711712,0.009069103656464989,t-FAPI3/t-FAPI3_mixed_11
t-FAPI3_mixed_12,t-FAPI3,mixed,-113.04402994,-4.710167914166667,4.317159013308285,1.7362019701818816,0.012750221863679315,t-FAPI3/t-FAPI3_mixed_12
t-FAPI3_mixed_13,t-FAPI3,mixed,-112.83026289,-4.70126095375,6.792115013324669,2.12842945624198,0.008929059146336035,t-FAPI3/t-FAPI3_mixed_13
t-FAPI3_mixed_14,t-FAPI3,mixed,-113.24333317,-4.718472215416667,2.895742894954926,1.145048095646863,0.010483204418257855,t-FAPI3/t-FAPI3_mixed_14
t-FAPI3_mixed_15,t-FAPI3,mixed,-112.02288952,-4.667620396666667,8.802562544900686,2.9837047516739994,0.0068037708505301895,t-FAPI3/t-FAPI3_mixed_15
t-FAPI3_mixed_16,t-FAPI3,mixed,-112.38437109,-4.68268212875,6.295736534113086,2.5771983219580625,0.014817836992369625,t-FAPI3/t-FAPI3_mixed_16
t-FAPI3_mixed_17,t-FAPI3,mixed,-112.21987495,-4.675828122916667,9.720251328859558,3.093014705410142,0.010921153612429495,t-FAPI3/t-FAPI3_mixed_17
t-FAPI3_small_rotation_01,t-FAPI3,small_rotation,-113.51147919,-4.72964496625,0.07367877278915413,0.03187898318792819,0.0015977816033302089,t-FAPI3/t-FAPI3_small_rotation_01
t-FAPI3_small_rotation_02,t-FAPI3,small_rotation,-113.49296825,-4.7288736770833335,0.1150284548333194,0.05427164935681006,0.0022696637891172506,t-FAPI3/t-FAPI3_small_rotation_02
t-FAPI3_small_rotation_03,t-FAPI3,small_rotation,-113.51331815,-4.729721589583334,0.04248894035110902,0.01902301619502259,0.001679240306637734,t-FAPI3/t-FAPI3_small_rotation_03
t-FAPI3_small_rotation_04,t-FAPI3,small_rotation,-113.50702434,-4.7294593475,0.0921229905654381,0.026124759345021405,0.001576986392884956,t-FAPI3/t-FAPI3_small_rotation_04
t-FAPI3_small_rotation_05,t-FAPI3,small_rotation,-113.50420844,-4.729342018333333,0.12914992397951616,0.0404694964312543,0.0014058023758175664,t-FAPI3/t-FAPI3_small_rotation_05
t-FAPI3_small_rotation_06,t-FAPI3,small_rotation,-113.51313731,-4.729714054583334,0.04418248675062665,0.013054990116519621,0.0016904587264839962,t-FAPI3/t-FAPI3_small_rotation_06
t-FAPI3_small_rotation_07,t-FAPI3,small_rotation,-113.48587851,-4.72857827125,0.11861703219461782,0.044967856043331526,0.0027184383815470046,t-FAPI3/t-FAPI3_small_rotation_07
t-FAPI3_small_rotation_08,t-FAPI3,small_rotation,-113.50205389,-4.729252245416666,0.10197425953328566,0.03335176860492777,0.0016077925408209779,t-FAPI3/t-FAPI3_small_rotation_08
t-FAPI3_small_rotation_09,t-FAPI3,small_rotation,-113.51262074,-4.729692530833334,0.031048064433716317,0.014245380613051523,0.0016901300860624818,t-FAPI3/t-FAPI3_small_rotation_09
t-FAPI3_small_rotation_10,t-FAPI3,small_rotation,-113.51420967,-4.72975873625,0.01235880279409377,0.0060458693653515075,0.0017185803576544114,t-FAPI3/t-FAPI3_small_rotation_10
t-FAPI3_small_rotation_11,t-FAPI3,small_rotation,-113.49908489,-4.729128537083334,0.07493274547690015,0.029340421342039236,0.0021411233040506492,t-FAPI3/t-FAPI3_small_rotation_11
t-FAPI3_small_rotation_12,t-FAPI3,small_rotation,-113.49564156,-4.728985065,0.07965383988735508,0.04244381990022733,0.00184574898398118,t-FAPI3/t-FAPI3_small_rotation_12
t-FAPI3_small_rotation_13,t-FAPI3,small_rotation,-113.48447529,-4.72851980375,0.10038567834330303,0.042234199493956466,0.0022607922890494846,t-FAPI3/t-FAPI3_small_rotation_13
t-FAPI3_small_rotation_14,t-FAPI3,small_rotation,-113.48262071,-4.728442529583334,0.10472972473711653,0.03928819309909345,0.002484332500128815,t-FAPI3/t-FAPI3_small_rotation_14
t-FAPI3_small_rotation_15,t-FAPI3,small_rotation,-113.50163061,-4.729234608750001,0.08775980261402484,0.03287393769927378,0.0018503617588176457,t-FAPI3/t-FAPI3_small_rotation_15
t-FAPI3_small_rotation_16,t-FAPI3,small_rotation,-113.50508623,-4.7293785929166665,0.07626982387113923,0.03201561752254762,0.0015552495009918447,t-FAPI3/t-FAPI3_small_rotation_16
t-FAPI3_small_rotation_17,t-FAPI3,small_rotation,-113.5134149,-4.729725620833333,0.04809573872063304,0.020893655095427194,0.0016733912386396497,t-FAPI3/t-FAPI3_small_rotation_17
t-FAPI3_small_rotation_18,t-FAPI3,small_rotation,-113.51450006,-4.7297708358333335,0.00979678521329829,0.003877127097263836,0.0017217396535362053,t-FAPI3/t-FAPI3_small_rotation_18
t-FAPI3_strain_rattle_01,t-FAPI3,strain_rattle,-113.40863401,-4.725359750416667,0.7722798411540932,0.4387935131264678,0.015408755907119027,t-FAPI3/t-FAPI3_strain_rattle_01
t-FAPI3_strain_rattle_02,t-FAPI3,strain_rattle,-113.38560171,-4.72440007125,0.9919316712965723,0.5127989061871056,0.01771094916229101,t-FAPI3/t-FAPI3_strain_rattle_02
t-FAPI3_strain_rattle_03,t-FAPI3,strain_rattle,-113.46613147,-4.727755477916666,1.009532449325083,0.3926318793695403,0.005465025831938541,t-FAPI3/t-FAPI3_strain_rattle_03
t-FAPI3_strain_rattle_04,t-FAPI3,strain_rattle,-113.45130339,-4.727137641250001,1.0667281387109762,0.439287382543232,0.006569651893150381,t-FAPI3/t-FAPI3_strain_rattle_04
t-FAPI3_strain_rattle_05,t-FAPI3,strain_rattle,-113.38043665,-4.724184860416666,0.8296062472169838,0.45556963606606576,0.017759297134040418,t-FAPI3/t-FAPI3_strain_rattle_05
t-FAPI3_strain_rattle_06,t-FAPI3,strain_rattle,-113.35896547,-4.723290227916666,1.2734900066172647,0.5486576055766568,0.012457533090224456,t-FAPI3/t-FAPI3_strain_rattle_06
t-FAPI3_strain_rattle_07,t-FAPI3,strain_rattle,-113.34722299,-4.722800957916667,0.8737330176049573,0.5070988301898567,0.018598516270397946,t-FAPI3/t-FAPI3_strain_rattle_07
t-FAPI3_strain_rattle_08,t-FAPI3,strain_rattle,-113.45712615,-4.72738025625,0.6669116234798105,0.3300112747676502,0.007994018770293118,t-FAPI3/t-FAPI3_strain_rattle_08
t-FAPI3_strain_rattle_09,t-FAPI3,strain_rattle,-113.40136137,-4.72505672375,0.8208983281878367,0.4504899559818481,0.01761689312125057,t-FAPI3/t-FAPI3_strain_rattle_09
t-FAPI3_strain_rattle_10,t-FAPI3,strain_rattle,-113.4526692,-4.72719455,0.6703624572357219,0.3477101909866183,0.01045222006899478,t-FAPI3/t-FAPI3_strain_rattle_10
t-FAPI3_strain_rattle_11,t-FAPI3,strain_rattle,-113.49132699,-4.7288052912500005,0.7081906071261759,0.23397057355493298,0.0036455742108404635,t-FAPI3/t-FAPI3_strain_rattle_11
t-FAPI3_strain_rattle_12,t-FAPI3,strain_rattle,-113.45907673,-4.727461530416667,0.7410962453572583,0.3792680408277529,0.007018274960463086,t-FAPI3/t-FAPI3_strain_rattle_12
t-FAPI3_strain_rattle_13,t-FAPI3,strain_rattle,-113.43779501,-4.726574792083333,1.3204767065391247,0.49126724096313834,0.008195506525019443,t-FAPI3/t-FAPI3_strain_rattle_13
t-FAPI3_strain_rattle_14,t-FAPI3,strain_rattle,-113.31403511,-4.721418129583333,1.4203937151057462,0.6034837809312551,0.015762689782222544,t-FAPI3/t-FAPI3_strain_rattle_14
t-FAPI3_strain_rattle_15,t-FAPI3,strain_rattle,-113.39982853,-4.724992855416667,1.1301401640326063,0.4416805475358378,0.010588458132368224,t-FAPI3/t-FAPI3_strain_rattle_15
t-FAPI3_strain_rattle_16,t-FAPI3,strain_rattle,-113.49022418,-4.728759340833333,0.5896696218423361,0.28192922008783533,0.003488412948635632,t-FAPI3/t-FAPI3_strain_rattle_16
t-FAPI3_strain_rattle_17,t-FAPI3,strain_rattle,-113.40344652,-4.725143605,0.8671301185099277,0.4666451434243541,0.017635182958725147,t-FAPI3/t-FAPI3_strain_rattle_17
t-FAPI3_wide_rotation_01,t-FAPI3,wide_rotation,-113.19563896,-4.716484956666666,0.5519549552294793,0.24836257430923403,0.006227290568637912,t-FAPI3/t-FAPI3_wide_rotation_01
t-FAPI3_wide_rotation_02,t-FAPI3,wide_rotation,-113.42047949,-4.725853312083333,0.3501785241821838,0.11914870093367821,0.0038536333072424272,t-FAPI3/t-FAPI3_wide_rotation_02
t-FAPI3_wide_rotation_03,t-FAPI3,wide_rotation,-113.04670308,-4.710279295,0.5206139371246715,0.20084470286658365,0.006018486466982156,t-FAPI3/t-FAPI3_wide_rotation_03
t-FAPI3_wide_rotation_04,t-FAPI3,wide_rotation,-113.17122075,-4.71546753125,0.6752622406642624,0.21077151080395393,0.002921957772459839,t-FAPI3/t-FAPI3_wide_rotation_04
t-FAPI3_wide_rotation_05,t-FAPI3,wide_rotation,-113.34260422,-4.722608509166666,0.45188495158193814,0.17707040900726254,0.0049537867342222056,t-FAPI3/t-FAPI3_wide_rotation_05
t-FAPI3_wide_rotation_06,t-FAPI3,wide_rotation,-112.76511328,-4.698546386666666,1.7228916032343538,0.5462580533503301,0.010046092447637343,t-FAPI3/t-FAPI3_wide_rotation_06
t-FAPI3_wide_rotation_07,t-FAPI3,wide_rotation,-113.39908032,-4.72496168,0.3879151473556021,0.13909274705455646,0.0015158563659400516,t-FAPI3/t-FAPI3_wide_rotation_07
t-FAPI3_wide_rotation_08,t-FAPI3,wide_rotation,-113.0517914,-4.710491308333333,0.5430936048597712,0.19838558231666026,0.007440816059372623,t-FAPI3/t-FAPI3_wide_rotation_08
t-FAPI3_wide_rotation_09,t-FAPI3,wide_rotation,-113.26379885,-4.719324952083333,0.48764213294752645,0.15346513322696514,0.004226188762272071,t-FAPI3/t-FAPI3_wide_rotation_09
t-FAPI3_wide_rotation_10,t-FAPI3,wide_rotation,-112.83835003,-4.701597917916667,1.2269322816177015,0.43932844646841057,0.007595408010587294,t-FAPI3/t-FAPI3_wide_rotation_10
t-FAPI3_wide_rotation_11,t-FAPI3,wide_rotation,-113.10424979,-4.7126770745833335,0.6833020200262209,0.27531663575353704,0.009748634992689567,t-FAPI3/t-FAPI3_wide_rotation_11
t-FAPI3_wide_rotation_12,t-FAPI3,wide_rotation,-113.05065377,-4.7104439070833335,1.068405405206032,0.3448456259499378,0.00417849237286786,t-FAPI3/t-FAPI3_wide_rotation_12
t-FAPI3_wide_rotation_13,t-FAPI3,wide_rotation,-113.33806187,-4.7224192445833335,0.42802268899502993,0.13527424641834646,0.0023000063239969107,t-FAPI3/t-FAPI3_wide_rotation_13
t-FAPI3_wide_rotation_14,t-FAPI3,wide_rotation,-113.45180672,-4.727158613333333,0.2259287513858325,0.10159802270845399,0.0015926753061256504,t-FAPI3/t-FAPI3_wide_rotation_14
